gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000099679	ENSDARG00000099679	tent2	13.3739507643083	-1.22848418756036	1.14062970315088	0.00440636641487914	0.0695565521961198	FALSE	FALSE	not DE
ENSDARG00000042252	ENSDARG00000042252	eif4h	37.2848600861845	-1.22592837728224	0.583416469330504	0.000762713703943556	0.0208825440302085	FALSE	FALSE	not DE
ENSDARG00000074057	ENSDARG00000074057	calm3b	91.7970450050565	-1.22203524428404	0.54884456165749	0.000616072515666081	0.0181324052675398	FALSE	FALSE	not DE
ENSDARG00000093704	ENSDARG00000093704	si:dkeyp-46h3.8	22.443786451202	-1.22007528308327	0.668856427347978	0.0012623358648841	0.0295321857210322	FALSE	FALSE	not DE
ENSDARG00000003564	ENSDARG00000003564	dohh	18.1956783851083	-1.21649750847562	1.22657827373361	0.00534071231741389	0.0792110041195566	FALSE	FALSE	not DE
ENSDARG00000059131	ENSDARG00000059131	spdya	8.56649259661261	-1.20325894785784	1.52924096766868	0.00842939398839508	0.102877721932911	FALSE	FALSE	not DE
ENSDARG00000075416	ENSDARG00000075416	si:ch211-207k7.4	12.8317669915886	-1.20000943642593	1.44619672035279	0.00771234205990632	0.09759696110206	FALSE	FALSE	not DE
ENSDARG00000044852	ENSDARG00000044852	wbp2nl	22.8952241851696	-1.19852592073397	0.871485182876489	0.00280454450961931	0.0514477109618441	FALSE	FALSE	not DE
ENSDARG00000097819	ENSDARG00000097819	znf576.1	35.9975354603759	-1.19669764494079	0.747582480003193	0.00197696897172926	0.0410873596804658	FALSE	FALSE	not DE
ENSDARG00000075041	ENSDARG00000075041	fmnl2b	27.1497096728274	-1.1945404783861	0.80804652115451	0.00241121317436341	0.0458387817383646	FALSE	FALSE	not DE
ENSDARG00000099996	ENSDARG00000099996	rhot1a	52.0198787411313	-1.18141209979955	0.525688762546458	0.000723929447966042	0.0201991812943185	FALSE	FALSE	not DE
ENSDARG00000038964	ENSDARG00000038964	traf4b	25.7612810146469	-1.16662656894628	0.933238141613001	0.00376152312660532	0.0626279872393193	FALSE	FALSE	not DE
ENSDARG00000099222	ENSDARG00000099222	prpsap1	56.1487780230069	-1.14409031389106	0.712133568982921	0.00239351257820624	0.0457984289775316	FALSE	FALSE	not DE
ENSDARG00000071014	ENSDARG00000071014	s100u	31.554455514847	-1.12915804958181	0.80058563741937	0.0033302728942471	0.0577669389488793	FALSE	FALSE	not DE
ENSDARG00000104508	ENSDARG00000104508	slc10a7	41.4633574176941	-1.12006744014678	0.605515123773704	0.00187461574611076	0.0394101245795268	FALSE	FALSE	not DE
ENSDARG00000052617	ENSDARG00000052617	raver1	223.994313924447	-1.11087281378043	0.53201456583061	0.00135598039495269	0.0310853395064029	FALSE	FALSE	not DE
ENSDARG00000103922	ENSDARG00000103922	bod1	30.4440972908095	-1.10928005407742	0.774173271658257	0.00346595025094623	0.0589987501672265	FALSE	FALSE	not DE
ENSDARG00000019142	ENSDARG00000019142	fam185a	15.7060986221696	-1.10318830627423	1.15037074991756	0.00711796419591399	0.0941221816282887	FALSE	FALSE	not DE
ENSDARG00000078083	ENSDARG00000078083	armc5	26.5211426733182	-1.09751535610723	0.943991467500707	0.00522529766095551	0.0781567473091116	FALSE	FALSE	not DE
ENSDARG00000071566	ENSDARG00000071566	ppp1cab	58.4366288085216	-1.07574217471226	0.438414757709743	0.000825042572200078	0.0219466134949082	FALSE	FALSE	not DE
ENSDARG00000035325	ENSDARG00000035325	srsf7a	254.283383113556	-1.07445324982194	0.492167884589812	0.001383866847242	0.0314872845741547	FALSE	FALSE	not DE
ENSDARG00000099021	ENSDARG00000099021	setdb1b	132.613130777006	-1.07067693378743	0.402061484691916	0.000535193779566529	0.0159904229084076	FALSE	FALSE	not DE
ENSDARG00000092538	ENSDARG00000092538	BX927394.1	11.8728135129099	-1.06884988916211	1.43701378394646	0.011317349445592	0.124479266883529	FALSE	FALSE	not DE
ENSDARG00000101220	ENSDARG00000101220	polrmt	42.7758652226616	-1.06571210494405	0.856530114329065	0.00515235420281026	0.0774465893681067	FALSE	FALSE	not DE
ENSDARG00000099199	ENSDARG00000099199	itchb	30.7420035343142	-1.06269307106393	0.894710177090099	0.00559860956389897	0.0800653819138154	FALSE	FALSE	not DE
ENSDARG00000012745	ENSDARG00000012745	poc1bl	12.485358948552	-1.05983576576213	1.45319366658069	0.0118151582827232	0.127424945829275	FALSE	FALSE	not DE
ENSDARG00000073787	ENSDARG00000073787	si:ch73-303b9.1	56.219186499721	-1.05129606490592	0.733834096105552	0.00431791677431804	0.0686664786226319	FALSE	FALSE	not DE
ENSDARG00000040778	ENSDARG00000040778	ralba	29.5866607800322	-1.04720565407616	0.759742546099775	0.00467271387233043	0.0722984368269032	FALSE	FALSE	not DE
ENSDARG00000010773	ENSDARG00000010773	pnpla6	58.579349827827	-1.04056048961721	0.823180191471292	0.00547397165587042	0.0794465096378894	FALSE	FALSE	not DE
ENSDARG00000093773	ENSDARG00000093773	si:ch1073-296i8.2	23.6282918492442	-1.03615068160507	1.14864014314639	0.00908569623715271	0.107799600088142	FALSE	FALSE	not DE
ENSDARG00000003382	ENSDARG00000003382	cwc25	61.3876355024595	-1.03312458431977	1.15568003653957	0.0092688580140783	0.108859155771594	FALSE	FALSE	not DE
ENSDARG00000093182	ENSDARG00000093182	eif2ak1	28.0317229188625	-1.02536708429318	0.727019639478496	0.0049087930760986	0.0751868365455624	FALSE	FALSE	not DE
ENSDARG00000016532	ENSDARG00000016532	suco	66.4003629866122	-1.00158123969592	0.5467262554012	0.00336708020907272	0.0582882869120534	FALSE	FALSE	not DE
ENSDARG00000005870	ENSDARG00000005870	mmadhc	24.0917247321649	-0.989159398197438	0.729502458192633	0.00601416509020822	0.0841224267695157	FALSE	FALSE	not DE
ENSDARG00000086425	ENSDARG00000086425	prpf3	81.5762185742689	-0.982752845475472	0.474079053889088	0.00260331183617154	0.0486733958877646	FALSE	FALSE	not DE
ENSDARG00000005915	ENSDARG00000005915	tcf3a	24.2187112378449	-0.980492960270995	0.72445169778064	0.00624615232576305	0.0856589656978102	FALSE	FALSE	not DE
ENSDARG00000063466	ENSDARG00000063466	isy1	37.1961130197156	-0.975142217110616	0.619377550274353	0.00514701969314605	0.0774465893681067	FALSE	FALSE	not DE
ENSDARG00000100823	ENSDARG00000100823	selenok	31.0886721542185	-0.969054653612196	0.698884259127051	0.00634879267473176	0.0859441904514133	FALSE	FALSE	not DE
ENSDARG00000056531	ENSDARG00000056531	nutf2	22.9337936126164	-0.968774690892234	0.816788563740453	0.00769687508819933	0.09759696110206	FALSE	FALSE	not DE
ENSDARG00000068601	ENSDARG00000068601	atmin	13.8205758616725	-0.960739417494591	1.03659790851374	0.010576099305092	0.119638572719842	FALSE	FALSE	not DE
ENSDARG00000103665	ENSDARG00000103665	brpf1	10.9632104291642	-0.958502248329352	1.12130343407908	0.0117347367452141	0.127310033369005	FALSE	FALSE	not DE
ENSDARG00000069009	ENSDARG00000069009	si:ch211-147a11.3	41.3815713866427	-0.9522219529908	0.686977008424426	0.00682963798915796	0.0911017792588848	FALSE	FALSE	not DE
ENSDARG00000007045	ENSDARG00000007045	cnot4a	36.7743301417993	-0.951498839748085	0.624884820710862	0.00604825865418701	0.0841224267695157	FALSE	FALSE	not DE
ENSDARG00000037291	ENSDARG00000037291	dpf2l	58.9798444288302	-0.948593722581137	0.544257512704433	0.00486763941299101	0.0747682525322054	FALSE	FALSE	not DE
ENSDARG00000092018	ENSDARG00000092018	si:ch211-139a5.1	12.9406807665321	-0.946341254020189	1.0948303891135	0.0119392728283531	0.128118195907513	FALSE	FALSE	not DE
ENSDARG00000023003	ENSDARG00000023003	ccdc12	11.8312323930345	-0.937679361679603	1.11404827136396	0.0125910021549023	0.132963314422834	FALSE	FALSE	not DE
ENSDARG00000086550	ENSDARG00000086550	dbf4b	23.2432747264442	-0.936215821492629	0.599121309139058	0.00625965440895475	0.0856589656978102	FALSE	FALSE	not DE
ENSDARG00000063438	ENSDARG00000063438	srebf2	26.8559655170707	-0.936145963236485	0.670217651136185	0.00726461537328815	0.0948605537601203	FALSE	FALSE	not DE
ENSDARG00000089019	ENSDARG00000089019	si:ch211-175m2.5	17.4569514564472	-0.932791579141466	1.30580099912473	0.0154032979704456	0.149250019617793	FALSE	FALSE	not DE
ENSDARG00000013526	ENSDARG00000013526	svep1	16.6044982138316	-0.931880263382952	1.31636705902853	0.0155924107205157	0.150297647522953	FALSE	FALSE	not DE
ENSDARG00000041921	ENSDARG00000041921	hsbp1b	12.8380088179454	-0.910240237295437	0.949732304399423	0.0118146240780481	0.127424945829275	FALSE	FALSE	not DE
ENSDARG00000068434	ENSDARG00000068434	h3f3b.1	10.9184479301305	-0.909623870884996	1.08404186921334	0.013588179634456	0.138214661075559	FALSE	FALSE	not DE
ENSDARG00000105136	ENSDARG00000105136	ccdc50	131.860479717373	-0.897650357384355	0.418170465809161	0.00339844782086784	0.0586151945512252	FALSE	FALSE	not DE
ENSDARG00000030981	ENSDARG00000030981	tmem127	20.5336818818554	-0.896323226328943	1.09664513733745	0.0144720741828232	0.143994770822333	FALSE	FALSE	not DE
ENSDARG00000006840	ENSDARG00000006840	gnmt	38.9380884328686	-0.891263733555847	0.743542057241941	0.0102988528024617	0.117752798207595	FALSE	FALSE	not DE
ENSDARG00000022340	ENSDARG00000022340	ufc1	25.3470897114109	-0.890770965122676	0.924428404869972	0.012510180205066	0.132467541411169	FALSE	FALSE	not DE
ENSDARG00000035631	ENSDARG00000035631	sdf2l1	14.474948411703	-0.880220194819761	0.707951169416766	0.0104654641260534	0.118912695748581	FALSE	FALSE	not DE
ENSDARG00000077818	ENSDARG00000077818	nrg2a	31.0368040420305	-0.87732642284439	0.707553048554722	0.0106235497307216	0.119638572719842	FALSE	FALSE	not DE
ENSDARG00000059529	ENSDARG00000059529	NA	9.71476122304925	-0.875859292632798	1.04941681533265	0.0149911169911078	0.147100636610101	FALSE	FALSE	not DE
ENSDARG00000056665	ENSDARG00000056665	nsun2	37.6361292283667	-0.871561530877836	0.452010299309118	0.00549442165419035	0.0794465096378894	FALSE	FALSE	not DE
ENSDARG00000061774	ENSDARG00000061774	mbd3a	54.3849801823991	-0.870512931049797	0.507401863015561	0.00736627948982133	0.095468656342514	FALSE	FALSE	not DE
ENSDARG00000017084	ENSDARG00000017084	bud31	40.0303554527548	-0.869722393650993	0.504734427756245	0.00732947943282925	0.0953982458561114	FALSE	FALSE	not DE
ENSDARG00000102066	ENSDARG00000102066	ntn4	32.3989785599771	-0.869649468636689	0.773723586068343	0.0118644648590509	0.127793333484833	FALSE	FALSE	not DE
ENSDARG00000044267	ENSDARG00000044267	sumo1	16.4482993502328	-0.869437748215961	0.749886140978029	0.0115932459991214	0.126376077056134	FALSE	FALSE	not DE
ENSDARG00000042969	ENSDARG00000042969	znf1035	146.930526407212	-0.868523590207245	0.3879960687987	0.0032276368920712	0.0568512722070611	FALSE	FALSE	not DE
ENSDARG00000017617	ENSDARG00000017617	alg6	24.7469852683045	-0.867656742305416	0.59434888045378	0.00954833240362952	0.111370009613305	FALSE	FALSE	not DE
ENSDARG00000043081	ENSDARG00000043081	ctsz	52.6545741874577	-0.866955074539543	0.718994975437559	0.0113679785919213	0.124665188308521	FALSE	FALSE	not DE
ENSDARG00000040070	ENSDARG00000040070	coil	54.1457420770778	-0.865302431300496	0.657515367130497	0.0106775463076348	0.119638572719842	FALSE	FALSE	not DE
ENSDARG00000057452	ENSDARG00000057452	ston2	20.6587348961571	-0.864561462245754	0.730999973527673	0.0116569756562954	0.126767873525672	FALSE	FALSE	not DE
ENSDARG00000101947	ENSDARG00000101947	ptbp2a	85.9570299003473	-0.85791955854324	0.508096310856463	0.00808192322575216	0.100462489798042	FALSE	FALSE	not DE
ENSDARG00000061889	ENSDARG00000061889	ppcs	9.10712713943924	-0.857553774605864	1.34572783724595	0.020362185754035	0.176580654570342	FALSE	FALSE	not DE
ENSDARG00000041875	ENSDARG00000041875	ube2v1	40.8502202274436	-0.85427103516358	0.63798685532419	0.01108829947534	0.122629872015761	FALSE	FALSE	not DE
ENSDARG00000044253	ENSDARG00000044253	paqr3b	19.99378427075	-0.853350561222498	0.935160282027307	0.0148361372643401	0.146182415118617	FALSE	FALSE	not DE
ENSDARG00000037199	ENSDARG00000037199	NA	84.8475662532712	-0.841413063982208	0.470769111682572	0.00772972865596025	0.0976815017409714	FALSE	FALSE	not DE
ENSDARG00000075687	ENSDARG00000075687	anapc1	36.5034929854387	-0.840792082988494	0.60287263449499	0.011428183780096	0.125085625303386	FALSE	FALSE	not DE
ENSDARG00000004115	ENSDARG00000004115	mgat4b	35.5475284052464	-0.83196394471323	0.566108298506457	0.0113277465222549	0.124479266883529	FALSE	FALSE	not DE
ENSDARG00000076128	ENSDARG00000076128	prkar1aa	27.0799070676889	-0.823697773585535	0.645428641754274	0.0133288334858297	0.137647109345582	FALSE	FALSE	not DE
ENSDARG00000044847	ENSDARG00000044847	zgc:171599	18.1037856591488	-0.816623951284095	1.04945856916303	0.0189201021520941	0.169242168662458	FALSE	FALSE	not DE
ENSDARG00000007438	ENSDARG00000007438	ube2ib	20.2964627846805	-0.816236345778083	0.509853373642941	0.0108990594026066	0.121478728143641	FALSE	FALSE	not DE
ENSDARG00000015990	ENSDARG00000015990	hcfc1a	236.855196810682	-0.811563251866884	0.364084734937652	0.0040850461400717	0.0663202152704879	FALSE	FALSE	not DE
ENSDARG00000078430	ENSDARG00000078430	tiam1a	9.21922943315008	-0.811456340282805	1.28747322816064	0.0228480096085772	0.186129678275588	FALSE	FALSE	not DE
ENSDARG00000040284	ENSDARG00000040284	si:dkey-79d12.5	31.3985853418533	-0.809663745859396	0.628531016921934	0.0141920344685301	0.142138444007539	FALSE	FALSE	not DE
ENSDARG00000067752	ENSDARG00000067752	pigl	17.7448099042213	-0.808406931554007	0.838856356918454	0.0167573278068872	0.156975214486692	FALSE	FALSE	not DE
ENSDARG00000098946	ENSDARG00000098946	pald1a	105.109057231546	-0.803957073111771	0.473908612937614	0.0103539829579094	0.117939750946273	FALSE	FALSE	not DE
ENSDARG00000023160	ENSDARG00000023160	snrnp40	55.8738433150652	-0.803561548494772	0.438469520032884	0.00857541470591024	0.104045324171177	FALSE	FALSE	not DE
ENSDARG00000000568	ENSDARG00000000568	ell	146.827666638651	-0.79982353952374	0.603644573451156	0.0146323020161576	0.144896358589534	FALSE	FALSE	not DE
ENSDARG00000087243	ENSDARG00000087243	zgc:100918	61.108223667178	-0.797407822579879	0.477974798551379	0.0110540890670764	0.122399889135928	FALSE	FALSE	not DE
ENSDARG00000067838	ENSDARG00000067838	riox1	11.0039184598367	-0.789854134214415	0.777659016596262	0.0175577068161734	0.162471112566699	FALSE	FALSE	not DE
ENSDARG00000074752	ENSDARG00000074752	hlfa	28.0546465618453	-0.789606524244816	0.639460250739487	0.0160690088983059	0.153041374935431	FALSE	FALSE	not DE
ENSDARG00000031346	ENSDARG00000031346	rbm17	23.9923122374344	-0.784547447780896	0.562830543732082	0.0152084805144497	0.148250188262648	FALSE	FALSE	not DE
ENSDARG00000023852	ENSDARG00000023852	lsm4	26.8141296690728	-0.780068307243732	0.752764176181266	0.0181472894056625	0.165907683905075	FALSE	FALSE	not DE
ENSDARG00000069082	ENSDARG00000069082	mrm3b	21.6741857838877	-0.777627959617037	0.628888271505866	0.0170518490666776	0.158432862407705	FALSE	FALSE	not DE
ENSDARG00000070161	ENSDARG00000070161	vamp3	68.7296341530428	-0.772478918809908	0.484727807256937	0.0135650943335073	0.138214661075559	FALSE	FALSE	not DE
ENSDARG00000043480	ENSDARG00000043480	rbbp8	13.9689159533635	-0.77070692127419	0.693157447731108	0.0184285041824793	0.167315877943331	FALSE	FALSE	not DE
ENSDARG00000102755	ENSDARG00000102755	NA	8.67814983287682	-0.770660817294498	1.18955780642131	0.0247898574304134	0.194817105249864	FALSE	FALSE	not DE
ENSDARG00000103827	ENSDARG00000103827	znf1144	12.1907151789601	-0.767124366846245	1.11336969474206	0.0239438563437075	0.19146691085012	FALSE	FALSE	not DE
ENSDARG00000086529	ENSDARG00000086529	si:dkey-90l23.2	13.7243116869391	-0.767071872385235	0.854037348475376	0.0204013953185728	0.176580654570342	FALSE	FALSE	not DE
ENSDARG00000090656	ENSDARG00000090656	tomm20a	9.39879928806475	-0.764754529004966	0.966653106038153	0.0220276224472022	0.182377520152698	FALSE	FALSE	not DE
ENSDARG00000073962	ENSDARG00000073962	ccdc32	39.5583208514423	-0.763303328081564	0.584158278371861	0.0178176947615667	0.164376791713381	FALSE	FALSE	not DE
ENSDARG00000098348	ENSDARG00000098348	znf326	62.2906592958138	-0.762417857655734	0.583130735593681	0.0178934904489887	0.164576821427997	FALSE	FALSE	not DE
ENSDARG00000042571	ENSDARG00000042571	rnaseh1	18.2304174709126	-0.754843788129826	0.578170108559714	0.0186322347963466	0.167422279604211	FALSE	FALSE	not DE
ENSDARG00000089967	ENSDARG00000089967	si:ch211-59o9.10	80.7764630970441	-0.753840791415525	0.610095701027141	0.0192687800057732	0.171407165153095	FALSE	FALSE	not DE
ENSDARG00000009113	ENSDARG00000009113	pigc	9.7087052463374	-0.751848010198801	0.949863012628565	0.0230135034167209	0.186582045702749	FALSE	FALSE	not DE
ENSDARG00000098831	ENSDARG00000098831	gcdhb	15.4060418949584	-0.75046640762706	1.06290539410237	0.0247450995241286	0.194800938790466	FALSE	FALSE	not DE
ENSDARG00000057660	ENSDARG00000057660	dhx57	46.5401136683503	-0.749939295890988	0.659086656062489	0.0202377110675455	0.176580654570342	FALSE	FALSE	not DE
ENSDARG00000062757	ENSDARG00000062757	zgc:158403	34.5995100090538	-0.74969334799981	0.634295449315074	0.0200222255831231	0.175825588277589	FALSE	FALSE	not DE
ENSDARG00000079626	ENSDARG00000079626	elf2b	16.193608376113	-0.748131177090019	0.701345318444982	0.0207900800086504	0.17744498596719	FALSE	FALSE	not DE
ENSDARG00000068967	ENSDARG00000068967	zgc:153372	10.4872664937039	-0.747858841794435	1.23871514437537	0.0276771624153157	0.208177707321074	FALSE	FALSE	not DE
ENSDARG00000098874	ENSDARG00000098874	exoc6b	69.1816535086564	-0.745425060787172	0.618900979032118	0.0203341425300961	0.176580654570342	FALSE	FALSE	not DE
ENSDARG00000097496	ENSDARG00000097496	si:dkey-6e2.2	21.0430980783972	-0.743897358895211	0.813836857771071	0.0222143960346658	0.183590715054611	FALSE	FALSE	not DE
ENSDARG00000052746	ENSDARG00000052746	grinab	10.7257433704689	-0.742792630567534	1.05779855688699	0.0254234533381672	0.197583976369197	FALSE	FALSE	not DE
ENSDARG00000100793	ENSDARG00000100793	CR450785.1	17.2088302938952	-0.740618566671751	0.878414423921823	0.0232400300487704	0.187647817845116	FALSE	FALSE	not DE
ENSDARG00000101358	ENSDARG00000101358	pard3aa	11.2801071487604	-0.738303608019598	0.945026657953734	0.0242940430035832	0.192914576470577	FALSE	FALSE	not DE
ENSDARG00000016307	ENSDARG00000016307	mrpl46	18.355709195852	-0.737260310432689	0.886484588336696	0.0236784533218404	0.189843768109377	FALSE	FALSE	not DE
ENSDARG00000098451	ENSDARG00000098451	tlcd4a	23.2778050190597	-0.736776051771674	0.879684943764947	0.0236501927893027	0.189783956912575	FALSE	FALSE	not DE
ENSDARG00000074533	ENSDARG00000074533	slc25a38b	26.6268338927007	-0.735646143189096	0.566629251662884	0.0206820759195519	0.17744498596719	FALSE	FALSE	not DE
ENSDARG00000061890	ENSDARG00000061890	atp13a2	16.1837922683027	-0.733858809213852	0.687600918162241	0.0222704495064885	0.18388740388887	FALSE	FALSE	not DE
ENSDARG00000073996	ENSDARG00000073996	prickle3	9.48658469845752	-0.732683573340819	1.10057856897738	0.027096424940549	0.205851607958009	FALSE	FALSE	not DE
ENSDARG00000071469	ENSDARG00000071469	znf618	33.230184335541	-0.731785018098471	0.663239761995674	0.0223421251141207	0.184289531647095	FALSE	FALSE	not DE
ENSDARG00000016548	ENSDARG00000016548	eif5b	20.9285574329288	-0.730926199622084	0.532202140087345	0.0203306014991257	0.176580654570342	FALSE	FALSE	not DE
ENSDARG00000102505	ENSDARG00000102505	trim32	24.9787994030644	-0.728756964121045	0.746815676647427	0.0232661165510158	0.187667811078834	FALSE	FALSE	not DE
ENSDARG00000059079	ENSDARG00000059079	vps25	57.5741754732257	-0.726584515729844	0.600814609746927	0.0224169179216967	0.184482053923585	FALSE	FALSE	not DE
ENSDARG00000004616	ENSDARG00000004616	mtmr2	13.5289074601521	-0.723288445107089	1.21096913768192	0.0297778829665828	0.217528746346759	FALSE	FALSE	not DE
ENSDARG00000020131	ENSDARG00000020131	fnbp1l	99.0142981053014	-0.720653776385098	0.325448501887453	0.00565941755067921	0.0806303862214121	FALSE	FALSE	not DE
ENSDARG00000104374	ENSDARG00000104374	smchd1	103.546138662315	-0.717317035953725	0.447482853087728	0.0171873918544646	0.159529769359242	FALSE	FALSE	not DE
ENSDARG00000102934	ENSDARG00000102934	noa1	12.7706915048113	-0.715893479383483	0.835659683760775	0.0254693212559036	0.197610464857811	FALSE	FALSE	not DE
ENSDARG00000087186	ENSDARG00000087186	si:ch211-232b12.5	10.4635473496104	-0.714258089222876	0.732867697380038	0.0248825280699906	0.195209102416676	FALSE	FALSE	not DE
